concept_code,concept_name,date,overall_sentiment,overall_importance,overall_impact,overall_duration,news_consistency,fcast_ret,close,high,low,open,volume
8841881.WI,车路云指数,2025-09-16,0.75,8.3,8.0,7.5,8.5,7.2,3034.1801,3034.1801,2980.2296,2985.4662,1614542300.0
8841881.WI,车路云指数,2025-09-17,0.65,7.8,7.5,7.2,8.0,6.8,3068.2713,3078.1138,3025.031,3032.9603,1460378200.0
8841881.WI,车路云指数,2025-09-18,0.75,8.5,8.0,8.5,8.0,7.0,3042.8283,3123.8574,2998.8794,3081.7758,2124054300.0
8841881.WI,车路云指数,2025-09-19,0.35,7.2,6.8,7.0,7.5,6.3,2995.2996,3047.2254,2984.6958,3035.7499,1693632100.0
8841881.WI,车路云指数,2025-09-22,0.58,7.3,7.0,7.5,7.8,6.8,3034.9985,3041.6835,3004.4989,3012.3508,1456505600.0
8841881.WI,车路云指数,2025-09-23,0.65,7.8,7.5,7.2,8.3,6.8,2997.2817,3035.9641,2931.0582,3035.9641,1821574100.0
8841881.WI,车路云指数,2025-09-24,0.85,8.5,8.0,8.5,8.0,8.0,3058.3491,3058.4968,2956.7321,2977.7802,1422182800.0
8841881.WI,车路云指数,2025-09-25,0.75,8.2,7.5,7.0,8.0,6.8,3054.6752,3093.7868,3048.795,3057.2188,1430488900.0
8841881.WI,车路云指数,2025-09-26,0.75,8.3,7.5,8.0,8.5,5.8,2982.6233,3040.5753,2980.6239,3033.8726,1257540700.0
8841881.WI,车路云指数,2025-09-29,0.75,7.8,7.5,7.0,8.0,7.2,3024.0163,3030.4524,2974.1318,2988.5695,1111851200.0
8841881.WI,车路云指数,2025-09-30,0.45,7.8,7.3,6.5,7.2,6.8,3046.9318,3060.9547,3028.7722,3034.2956,1479859000.0
8841881.WI,车路云指数,2025-10-09,0.4,7.2,7.0,7.5,6.8,6.5,3075.4844,3091.5782,3038.9656,3054.1273,1523156900.0
8841881.WI,车路云指数,2025-10-10,0.35,7.2,6.8,7.5,6.0,5.0,3010.9347,3059.9137,3002.3542,3059.4626,1199748000.0
8841881.WI,车路云指数,2025-10-13,0.4,7.0,6.5,5.0,6.5,6.0,2979.5108,2986.7963,2862.29,2870.8428,1174504400.0
8841881.WI,车路云指数,2025-10-14,0.2,6.5,6.0,5.5,6.0,5.5,2911.1753,3012.8984,2901.5881,2993.5488,1131979800.0
8841881.WI,车路云指数,2025-10-15,0.75,7.3,7.8,6.5,8.2,7.4,2969.6475,2969.6475,2885.9342,2911.1584,1354253500.0
8841881.WI,车路云指数,2025-10-16,0.45,7.3,6.8,7.5,6.5,6.2,2938.9148,2969.465,2929.0629,2956.675,1138709700.0
8841881.WI,车路云指数,2025-10-17,0.35,7.2,6.8,7.5,6.5,5.5,2846.1693,2937.0151,2844.3982,2933.7872,1186102900.0
8841881.WI,车路云指数,2025-10-20,0.65,7.3,7.0,7.5,8.0,6.8,2903.9332,2927.6619,2885.0057,2897.3487,1185613900.0
8841881.WI,车路云指数,2025-10-21,0.75,8.3,7.6,8.1,8.8,7.2,2951.0191,2951.7903,2898.6094,2907.2932,1385646900.0
8841881.WI,车路云指数,2025-10-22,0.65,7.3,7.8,7.0,8.2,7.1,2930.6362,2955.6838,2924.7645,2933.9563,1269630500.0
8841881.WI,车路云指数,2025-10-23,0.75,7.8,7.3,8.2,8.5,6.8,2942.2988,2947.6793,2893.4402,2934.5856,1153167000.0
8841881.WI,车路云指数,2025-10-24,0.85,8.3,8.0,8.5,8.7,8.2,2993.4993,3000.1938,2956.8432,2960.0028,1406972700.0
8841881.WI,车路云指数,2025-10-27,0.45,6.8,6.5,6.7,7.2,6.3,3007.6956,3021.4133,2981.6903,3010.2693,1763994300.0
8841881.WI,车路云指数,2025-10-28,0.78,8.3,7.8,8.0,7.5,7.2,3001.3138,3026.9155,2976.6734,2990.7858,1532694700.0
8841881.WI,车路云指数,2025-10-29,0.75,8.5,8.0,7.5,8.0,7.5,3013.0166,3013.0658,2982.0881,2994.9883,1501643800.0
8841881.WI,车路云指数,2025-10-30,0.35,7.5,6.5,7.0,7.5,6.2,2978.1117,3016.8195,2970.4523,3011.6324,1502353600.0
8841881.WI,车路云指数,2025-10-31,0.65,7.5,7.0,8.0,8.5,7.2,2989.6723,3017.298,2975.3066,2975.3066,1211950100.0
8841881.WI,车路云指数,2025-11-03,0.45,7.2,6.8,6.5,7.0,6.7,2999.4838,3003.2369,2958.525,2989.8536,1083762000.0
8841881.WI,车路云指数,2025-11-04,0.0,0.0,0.0,0.0,0.0,0.0,2952.6426,2988.9387,2930.5091,2988.9387,1027691000.0
8841881.WI,车路云指数,2025-11-05,0.75,8.5,8.0,7.5,8.0,7.0,2935.1953,2945.3695,2905.8776,2913.497,797806600.0
8841881.WI,车路云指数,2025-11-06,0.45,7.2,7.0,6.5,7.0,6.8,2960.4595,2961.2502,2911.6364,2938.472,1081362100.0
8841881.WI,车路云指数,2025-11-07,0.45,7.3,6.8,7.5,8.2,6.4,2948.4197,2962.02,2928.3464,2944.2213,1006665900.0
8841881.WI,车路云指数,2025-11-10,0.75,8.3,7.6,8.1,8.8,7.4,2953.4795,2967.4225,2931.266,2951.5289,1033717300.0
8841881.WI,车路云指数,2025-11-11,0.45,7.3,6.8,6.5,8.2,6.4,2917.2472,2962.0693,2914.7966,2961.1308,912656800.0
8841881.WI,车路云指数,2025-11-12,0.75,7.8,7.2,7.5,8.3,6.8,2891.9998,2910.1082,2868.6775,2908.4898,874706300.0
8841881.WI,车路云指数,2025-11-13,0.65,7.5,7.8,7.0,7.2,7.5,2914.4722,2919.4249,2875.0277,2887.7935,745895700.0
8841881.WI,车路云指数,2025-11-14,0.3,7.0,7.0,7.5,6.0,5.0,2887.3535,2923.5056,2887.3535,2896.949,770353200.0
8841881.WI,车路云指数,2025-11-17,0.75,7.3,7.8,6.5,8.2,7.4,2909.8888,2910.3265,2872.6212,2879.1279,820697100.0
8841881.WI,车路云指数,2025-11-18,0.65,8.3,7.8,7.5,7.2,6.8,2910.6835,2923.4708,2890.3898,2905.5683,832053500.0
8841881.WI,车路云指数,2025-11-19,0.55,7.3,6.8,7.2,8.1,7.1,2885.9481,2923.4842,2872.6689,2910.1777,1043384800.0
8841881.WI,车路云指数,2025-11-20,0.15,7.3,6.8,7.5,6.5,4.8,2881.2856,2911.2967,2869.6415,2903.6119,1134912400.0
8841881.WI,车路云指数,2025-11-21,0.45,7.5,6.8,6.5,8.0,5.2,2789.1624,2875.1609,2786.6583,2848.7733,1158932200.0
8841882.WI,财税数字化指数,2025-09-05,0.45,6.5,6.8,7.2,7.0,7.3,1119.5631,1119.5778,1090.1894,1106.7134,862031300.0
8841882.WI,财税数字化指数,2025-09-08,0.5,6.0,5.5,7.0,7.0,6.5,1132.5492,1133.7466,1114.5381,1116.7412,800616600.0
8841882.WI,财税数字化指数,2025-09-09,0.65,7.5,7.0,8.0,8.5,6.8,1106.6853,1131.6592,1102.9021,1131.6592,741027300.0
8841882.WI,财税数字化指数,2025-09-10,0.4,6.5,6.0,5.0,7.0,6.5,1112.5613,1120.9465,1107.8535,1109.9178,703027900.0
8841882.WI,财税数字化指数,2025-09-11,0.75,8.3,7.8,7.5,8.2,7.4,1138.8659,1138.8659,1101.133,1113.4211,960059000.0
8841882.WI,财税数字化指数,2025-09-12,0.55,6.5,6.0,6.5,7.0,5.8,1138.4617,1157.822,1136.5801,1142.1723,1064435100.0
8841882.WI,财税数字化指数,2025-09-15,0.15,4.8,4.5,5.5,6.0,5.2,1128.1611,1136.0655,1120.1566,1135.396,840879300.0
8841882.WI,财税数字化指数,2025-09-16,0.75,8.5,7.8,8.0,8.5,7.2,1149.6071,1149.6071,1120.4854,1126.3049,846416600.0
8841882.WI,财税数字化指数,2025-09-17,0.8,7.5,7.0,7.5,7.0,7.5,1152.957,1159.1367,1140.1897,1145.1363,1092674300.0
8841882.WI,财税数字化指数,2025-09-18,0.6,7.5,6.5,7.5,6.0,6.5,1123.7777,1157.6628,1114.0802,1150.9548,1146380000.0
8841882.WI,财税数字化指数,2025-09-19,0.45,6.8,6.2,6.5,7.0,6.3,1115.8107,1136.2722,1111.5195,1128.1534,813200200.0
8841882.WI,财税数字化指数,2025-09-22,0.75,7.5,6.8,7.2,8.5,7.3,1120.4032,1121.6648,1108.5939,1114.7978,805889300.0
8841882.WI,财税数字化指数,2025-09-23,0.4,6.5,6.5,7.0,7.0,6.5,1082.6377,1115.6404,1062.0764,1114.8243,892495700.0
8841882.WI,财税数字化指数,2025-09-24,0.75,7.8,7.3,7.6,8.5,7.2,1106.5404,1106.5404,1068.1844,1075.3152,762383000.0
8841882.WI,财税数字化指数,2025-09-25,0.85,9.2,8.7,9.0,9.5,7.3,1111.4687,1128.65,1103.2766,1103.2766,722832300.0
8841882.WI,财税数字化指数,2025-09-26,0.65,8.0,7.5,8.0,8.0,6.5,1080.643,1110.7021,1080.643,1110.4662,671333400.0
8841882.WI,财税数字化指数,2025-09-29,0.65,7.3,6.8,6.5,7.2,6.7,1088.8106,1094.6844,1068.5,1079.6115,539473300.0
8841882.WI,财税数字化指数,2025-09-30,0.75,7.8,7.5,8.2,8.0,7.3,1095.7864,1106.2341,1093.5815,1094.7817,506186700.0
8841882.WI,财税数字化指数,2025-10-09,0.8,8.5,7.5,7.0,8.5,7.5,1108.7939,1112.7019,1090.8985,1099.2558,613879700.0
8841882.WI,财税数字化指数,2025-10-10,0.45,6.5,6.0,6.5,7.0,5.5,1081.5271,1102.2104,1079.6101,1101.9143,523585100.0
8841882.WI,财税数字化指数,2025-10-13,0.65,7.3,6.8,7.5,8.2,6.7,1083.5095,1090.2924,1040.5845,1045.1827,593488400.0
8841882.WI,财税数字化指数,2025-10-14,0.75,8.3,7.8,8.5,7.6,7.2,1073.1489,1094.6171,1068.3648,1088.6881,720058500.0
8841882.WI,财税数字化指数,2025-10-15,0.55,6.5,6.0,5.5,7.0,6.8,1093.0752,1096.7473,1064.2015,1073.1565,693627000.0
8841882.WI,财税数字化指数,2025-10-16,0.35,6.8,6.2,7.5,6.5,5.4,1074.5348,1086.1273,1069.2881,1086.1273,606282200.0
8841882.WI,财税数字化指数,2025-10-17,0.0,5.5,5.0,6.5,5.0,4.5,1058.5839,1080.1312,1057.4652,1072.6574,643298500.0
8841882.WI,财税数字化指数,2025-10-20,0.35,5.2,4.8,5.5,5.0,6.3,1073.2495,1077.4761,1065.3809,1068.8815,640797300.0
8841882.WI,财税数字化指数,2025-10-21,0.65,6.5,6.8,7.2,8.0,7.3,1085.9137,1086.2698,1067.339,1072.7549,608373900.0
8841882.WI,财税数字化指数,2025-10-22,0.15,5.5,5.0,6.0,5.5,4.8,1071.4988,1084.1251,1070.3667,1079.0373,472954800.0
8841882.WI,财税数字化指数,2025-10-23,0.75,7.3,7.0,8.2,8.5,6.8,1077.9707,1080.2179,1054.48,1073.6026,603144500.0
8841882.WI,财税数字化指数,2025-10-24,0.65,7.3,6.8,8.2,7.5,6.4,1082.2359,1083.7864,1077.1457,1077.4659,557081200.0
8841882.WI,财税数字化指数,2025-10-27,0.75,8.3,7.8,8.5,8.0,7.2,1088.6732,1092.0781,1081.8392,1087.2822,626937500.0
8841882.WI,财税数字化指数,2025-10-28,0.65,7.5,6.8,8.2,8.0,6.5,1097.2216,1108.6445,1081.9074,1085.3721,682256000.0
8841882.WI,财税数字化指数,2025-10-29,0.65,7.5,6.8,7.2,8.0,7.3,1094.6547,1096.6898,1087.391,1094.7093,618842500.0
8841882.WI,财税数字化指数,2025-10-30,0.75,8.5,7.8,8.2,7.5,7.0,1085.9465,1101.3931,1080.8589,1092.966,806435400.0
8841882.WI,财税数字化指数,2025-10-31,0.7,7.5,7.0,8.0,8.0,7.0,1106.2733,1111.8665,1081.7883,1083.7201,723452100.0
8841882.WI,财税数字化指数,2025-11-03,0.45,6.8,6.2,6.5,7.5,6.8,1117.1897,1117.5404,1100.7007,1106.3694,627443900.0
8841882.WI,财税数字化指数,2025-11-04,0.0,0.0,0.0,0.0,0.0,0.0,1109.7075,1111.7357,1101.6666,1111.3973,606239800.0
8841882.WI,财税数字化指数,2025-11-05,0.7,6.5,5.5,6.5,7.5,7.0,1110.3825,1113.1921,1092.5359,1094.431,558711800.0
8841882.WI,财税数字化指数,2025-11-06,0.4,6.5,6.8,7.2,7.0,6.5,1103.4802,1108.872,1091.7275,1107.505,521992500.0
8841882.WI,财税数字化指数,2025-11-07,0.45,5.5,5.0,6.5,7.0,5.5,1079.5042,1096.8449,1079.463,1096.6314,496577700.0
8841882.WI,财税数字化指数,2025-11-10,0.75,7.5,7.0,8.0,8.5,7.0,1090.2306,1091.2773,1081.9369,1081.9369,424867000.0
8841882.WI,财税数字化指数,2025-11-11,0.35,6.5,5.8,7.5,7.0,5.2,1075.5196,1089.9048,1073.9878,1089.6023,411346500.0
8841882.WI,财税数字化指数,2025-11-12,0.65,7.5,7.0,7.5,8.0,6.8,1064.2986,1073.9417,1056.4377,1073.9084,379217200.0
8841882.WI,财税数字化指数,2025-11-13,0.75,7.5,7.0,7.5,8.0,7.0,1070.7083,1070.7083,1053.5856,1061.6853,339094900.0
8841882.WI,财税数字化指数,2025-11-14,0.15,5.5,5.0,4.5,5.5,4.8,1057.9758,1071.656,1057.9758,1062.5996,363455100.0
8841882.WI,财税数字化指数,2025-11-17,0.3,6.5,5.5,6.0,7.0,6.5,1082.6031,1085.4359,1057.622,1057.6533,528214700.0
8841882.WI,财税数字化指数,2025-11-18,0.75,7.5,7.0,7.5,8.0,7.0,1088.5156,1091.9812,1070.5244,1075.2265,651636300.0
8841882.WI,财税数字化指数,2025-11-19,0.75,7.5,7.0,8.0,8.5,7.2,1082.5275,1095.3018,1079.3219,1092.7332,658962700.0
8841882.WI,财税数字化指数,2025-11-20,0.45,6.5,6.0,6.5,7.5,6.2,1069.1624,1092.3357,1068.7163,1090.8315,708413100.0
8841882.WI,财税数字化指数,2025-11-21,0.45,7.3,6.2,8.0,7.0,5.8,1057.5609,1073.8175,1043.4144,1056.1336,828747900.0
8841883.WI,智能控制器指数,2025-09-05,0.0,2.5,2.0,1.0,5.0,5.0,2003.8946,2003.9208,1932.0687,1940.3609,275618800.0
8841883.WI,智能控制器指数,2025-09-08,0.65,6.5,6.8,6.0,7.5,6.3,2040.9234,2041.8685,2005.4308,2005.8092,298999200.0
8841883.WI,智能控制器指数,2025-09-09,0.75,7.3,7.0,7.5,8.5,7.2,1996.8731,2036.7542,1985.5564,2036.7542,219183200.0
8841883.WI,智能控制器指数,2025-09-10,0.75,8.5,7.5,7.0,8.5,7.5,1992.3616,2022.4653,1986.126,1996.0881,200583800.0
8841883.WI,智能控制器指数,2025-09-12,0.65,7.5,7.0,8.0,8.5,6.8,2067.3032,2085.1655,2049.0042,2060.704,333761400.0
8841883.WI,智能控制器指数,2025-09-15,0.75,8.5,7.8,7.0,9.5,7.2,2093.8444,2102.2154,2073.7301,2075.2568,324008900.0
8841883.WI,智能控制器指数,2025-09-16,0.75,6.5,7.0,5.5,8.0,7.5,2150.3606,2150.7432,2084.0377,2092.0316,461367100.0
8841883.WI,智能控制器指数,2025-09-23,-0.35,3.5,4.0,2.5,4.0,2.8,2132.7629,2172.3912,2087.3928,2171.0891,258412400.0
8841883.WI,智能控制器指数,2025-09-24,-0.1,5.5,5.0,6.5,3.0,5.0,2158.7987,2160.7076,2089.2272,2137.7361,459863100.0
8841883.WI,智能控制器指数,2025-09-25,0.75,7.2,7.5,6.5,8.5,7.0,2126.8593,2166.4265,2122.3934,2157.6657,380532100.0
8841883.WI,智能控制器指数,2025-09-26,0.55,7.3,6.8,6.5,8.2,6.4,2085.7877,2127.7033,2085.7877,2114.8607,377801000.0
8841883.WI,智能控制器指数,2025-09-29,0.8,7.5,7.0,7.5,9.0,7.5,2111.8657,2124.2868,2074.5024,2097.4002,357954000.0
8841883.WI,智能控制器指数,2025-09-30,0.75,8.0,7.5,8.0,9.0,8.0,2094.8715,2127.126,2093.4397,2116.2013,257330700.0
8841883.WI,智能控制器指数,2025-10-09,-0.15,6.5,5.8,4.5,3.0,4.8,2102.5554,2108.9153,2085.0366,2099.1244,335838900.0
8841883.WI,智能控制器指数,2025-10-13,0.45,8.5,6.8,8.2,9.0,5.8,2048.407,2054.5041,1938.6082,1976.191,258490500.0
8841883.WI,智能控制器指数,2025-10-14,0.75,7.5,7.0,7.5,8.5,7.0,1987.8603,2068.0387,1983.5792,2063.8902,261252500.0
8841883.WI,智能控制器指数,2025-10-15,0.35,4.5,4.8,3.0,6.0,5.5,2027.1429,2028.7027,1973.7061,1993.5853,236033000.0
8841883.WI,智能控制器指数,2025-10-16,0.8,7.5,7.5,7.0,9.0,8.0,1991.5938,2023.3792,1984.2019,2023.3792,168506100.0
8841883.WI,智能控制器指数,2025-10-17,0.7,7.5,7.0,7.0,9.0,7.0,1928.3409,1988.1905,1926.3421,1985.3376,235113100.0
8841883.WI,智能控制器指数,2025-10-20,0.75,7.5,7.0,5.5,9.0,7.2,1966.6506,1976.481,1947.2217,1947.2217,183814200.0
8841883.WI,智能控制器指数,2025-10-21,0.5,6.5,5.5,7.0,8.5,7.0,1998.8469,1999.9074,1957.842,1971.5556,142962600.0
8841883.WI,智能控制器指数,2025-10-23,-0.7,7.0,7.0,7.0,9.0,3.0,2014.2678,2016.2825,1980.3098,1995.9281,165017400.0
8841883.WI,智能控制器指数,2025-10-27,0.35,6.5,6.0,5.5,6.5,6.8,2059.8997,2073.1657,2041.1227,2065.3014,204587700.0
8841883.WI,智能控制器指数,2025-10-28,0.35,6.5,6.0,6.5,7.0,6.8,2064.4454,2079.0878,2052.8408,2063.4198,204889800.0
8841883.WI,智能控制器指数,2025-10-29,0.75,7.8,7.2,8.5,8.0,7.5,2052.2306,2065.6851,2030.4156,2063.8431,258182100.0
8841883.WI,智能控制器指数,2025-10-31,0.75,7.2,6.8,7.5,8.5,7.3,2059.8413,2085.6408,2048.5846,2049.6375,372738300.0
8841883.WI,智能控制器指数,2025-11-03,-0.1,6.5,5.5,7.0,8.0,4.5,2096.4948,2096.5443,2053.7112,2056.9175,354878900.0
8841883.WI,智能控制器指数,2025-11-04,0.5,6.5,6.8,6.5,8.5,6.3,2054.6102,2084.4953,2041.6753,2084.4953,266140300.0
8841883.WI,智能控制器指数,2025-11-05,0.8,8.5,7.5,7.0,9.0,7.5,2060.8777,2068.7527,2027.3667,2029.9189,243714500.0
8841883.WI,智能控制器指数,2025-11-06,0.55,7.2,6.8,5.5,8.0,7.3,2085.2632,2087.11,2044.8429,2062.1663,256668700.0
8841883.WI,智能控制器指数,2025-11-07,0.65,7.0,6.0,7.0,9.0,5.5,2078.6828,2092.3453,2074.1102,2089.8862,224166400.0
8841883.WI,智能控制器指数,2025-11-10,0.8,7.5,7.0,7.0,9.0,7.0,2084.6594,2090.1145,2073.4159,2080.6538,320622900.0
8841883.WI,智能控制器指数,2025-11-11,0.8,7.0,6.5,5.0,9.0,6.0,2090.5879,2111.1143,2083.0967,2097.2656,293639100.0
8841883.WI,智能控制器指数,2025-11-12,0.75,8.5,7.5,7.0,8.5,6.5,2091.39,2113.1625,2076.9478,2088.137,322460800.0
8841883.WI,智能控制器指数,2025-11-13,0.55,7.5,6.8,7.2,8.5,7.3,2101.4372,2106.3358,2065.5353,2082.6181,301221500.0
8841883.WI,智能控制器指数,2025-11-17,0.05,5.5,5.0,4.5,4.0,5.2,2109.6971,2113.3255,2080.8763,2097.414,274344100.0
8841883.WI,智能控制器指数,2025-11-18,0.75,8.5,7.2,8.0,9.0,7.5,2120.4564,2130.8324,2082.9542,2096.6338,320185100.0
8841883.WI,智能控制器指数,2025-11-19,0.65,7.5,7.0,7.5,9.0,7.0,2079.8394,2120.0261,2057.6487,2112.9513,238583300.0
8841883.WI,智能控制器指数,2025-11-20,0.6,6.0,6.0,8.0,9.0,5.0,2072.3732,2101.7052,2066.4615,2088.3872,258003200.0
8841883.WI,智能控制器指数,2025-11-21,0.8,8.0,7.0,7.0,9.0,6.5,2018.3717,2069.8556,2011.795,2045.5025,332217500.0
8841889.WI,数据中心互联指数,2025-09-05,0.8,8.5,8.0,7.5,8.5,7.5,3037.8046,3038.7982,2944.0147,2981.8951,1305523400.0
8841889.WI,数据中心互联指数,2025-09-08,0.75,8.5,7.8,8.2,8.8,6.5,3049.217,3053.9787,2985.0881,3035.6177,2111039600.0
8841889.WI,数据中心互联指数,2025-09-09,0.85,8.7,8.3,7.8,9.0,8.5,2995.5597,3036.4731,2979.684,3034.3208,1617878800.0
8841889.WI,数据中心互联指数,2025-09-10,0.85,9.2,8.7,7.8,9.0,9.3,3023.644,3041.0809,2996.6412,3018.7901,2391784700.0
8841889.WI,数据中心互联指数,2025-09-11,0.65,7.8,8.2,7.5,8.0,8.5,3157.817,3157.9768,3000.1249,3025.5419,2055339200.0
8841889.WI,数据中心互联指数,2025-09-12,0.75,8.5,8.0,8.5,8.0,7.5,3156.972,3198.4813,3145.7843,3152.2793,1877961000.0
8841889.WI,数据中心互联指数,2025-09-15,-0.25,7.2,6.5,6.8,5.5,4.3,3125.3959,3150.5131,3101.8341,3149.1017,1471143800.0
8841889.WI,数据中心互联指数,2025-09-16,0.75,8.5,8.0,8.0,8.0,7.5,3173.9617,3174.9312,3102.7402,3121.6789,1280750500.0
8841889.WI,数据中心互联指数,2025-09-17,0.75,8.3,8.0,7.5,8.5,7.8,3185.0015,3200.8924,3147.9143,3175.3353,1319065400.0
8841889.WI,数据中心互联指数,2025-09-18,0.65,8.7,7.8,7.5,8.2,6.8,3167.9309,3247.7458,3121.9684,3174.949,1772819100.0
8841889.WI,数据中心互联指数,2025-09-19,0.45,7.8,8.0,7.5,8.2,6.8,3173.1356,3212.8257,3158.7099,3182.606,1094006700.0
8841889.WI,数据中心互联指数,2025-09-22,0.8,8.5,8.0,8.0,8.5,8.5,3208.7018,3208.7018,3153.2362,3188.7926,1203333300.0
8841889.WI,数据中心互联指数,2025-09-23,0.75,8.5,8.0,7.5,8.5,6.5,3160.5275,3232.6015,3093.2068,3219.8039,1403378900.0
8841889.WI,数据中心互联指数,2025-09-24,0.8,8.5,8.0,7.5,8.0,8.5,3178.1437,3180.4172,3085.1997,3117.6836,1289152500.0
8841889.WI,数据中心互联指数,2025-09-25,0.85,9.2,8.7,8.5,9.0,8.3,3195.7826,3223.7333,3166.1213,3174.8985,1240819200.0
8841889.WI,数据中心互联指数,2025-09-26,0.65,8.3,7.8,8.5,8.0,6.8,3102.302,3194.2362,3102.302,3183.1387,1034255400.0
8841889.WI,数据中心互联指数,2025-09-29,0.45,7.3,7.8,7.0,8.2,6.5,3129.6989,3136.6846,3076.0807,3103.9265,1016219500.0
8841889.WI,数据中心互联指数,2025-09-30,0.75,7.5,7.5,7.5,8.0,7.0,3127.5497,3176.0036,3122.582,3141.8919,1013612400.0
8841889.WI,数据中心互联指数,2025-10-09,0.45,7.3,7.8,8.2,8.1,6.7,3177.739,3201.7679,3156.2481,3158.3005,1118053000.0
8841889.WI,数据中心互联指数,2025-10-10,0.75,8.3,7.8,8.5,8.9,6.4,3090.2072,3178.1269,3081.3787,3171.4308,1320783700.0
8841889.WI,数据中心互联指数,2025-10-13,0.75,8.5,8.0,7.5,8.0,7.8,3096.898,3105.7404,2950.8803,2966.242,1375760000.0
8841889.WI,数据中心互联指数,2025-10-14,0.85,8.5,8.0,7.5,8.0,7.0,3009.5778,3122.8364,3000.422,3115.907,1259430600.0
8841889.WI,数据中心互联指数,2025-10-15,0.8,9.0,9.0,8.0,8.0,8.5,3053.215,3054.3898,2993.6641,3012.0514,936052600.0
8841889.WI,数据中心互联指数,2025-10-16,0.75,8.5,8.0,8.5,7.5,6.8,3014.0045,3045.1462,3002.7027,3042.8941,835804500.0
8841889.WI,数据中心互联指数,2025-10-17,0.35,7.8,7.2,7.5,7.0,5.5,2938.6941,3040.7969,2936.6528,3036.1993,1071403700.0
8841889.WI,数据中心互联指数,2025-10-20,0.55,7.8,7.2,6.5,7.5,6.8,3011.0922,3035.0757,2986.2198,2986.2198,827555300.0
8841889.WI,数据中心互联指数,2025-10-21,0.75,8.5,8.0,7.5,8.5,7.5,3052.8602,3054.6417,2999.9891,3007.594,860940200.0
8841889.WI,数据中心互联指数,2025-10-22,0.55,7.8,7.3,7.6,7.2,6.8,3053.6883,3068.4096,3028.5773,3039.9978,885176300.0
8841889.WI,数据中心互联指数,2025-10-23,0.6,8.2,8.5,8.8,8.0,7.0,3056.5672,3062.8656,2993.2254,3043.4682,853753200.0
8841889.WI,数据中心互联指数,2025-10-24,0.45,7.3,7.8,7.0,6.5,7.2,3109.2259,3114.9875,3072.6331,3075.3721,925078500.0
8841889.WI,数据中心互联指数,2025-10-27,0.8,8.5,8.0,7.0,8.0,8.5,3136.2035,3141.4789,3108.3482,3127.5937,1060179100.0
8841889.WI,数据中心互联指数,2025-10-28,0.85,8.5,8.0,8.5,8.0,7.5,3167.6181,3194.774,3114.8532,3127.4874,1036648700.0
8841889.WI,数据中心互联指数,2025-10-29,0.85,8.7,8.3,8.9,8.2,7.4,3186.9056,3209.1365,3168.9402,3179.1693,1110669200.0
8841889.WI,数据中心互联指数,2025-10-30,0.5,7.5,8.0,8.5,8.0,7.0,3165.1379,3210.6167,3141.6217,3173.8402,1218315900.0
8841889.WI,数据中心互联指数,2025-10-31,0.55,7.8,6.7,7.5,7.2,6.3,3162.7477,3182.7599,3141.1646,3160.4165,1038086700.0
8841889.WI,数据中心互联指数,2025-11-03,0.75,7.5,8.0,7.5,8.5,6.5,3208.1117,3208.1117,3152.7296,3166.3664,923313500.0
8841889.WI,数据中心互联指数,2025-11-04,0.6,8.5,8.0,7.5,8.0,7.5,3173.7044,3202.8196,3152.2313,3197.4527,866133300.0
8841889.WI,数据中心互联指数,2025-11-05,0.55,8.3,7.8,8.7,7.2,6.9,3160.6246,3171.6572,3125.7524,3129.7238,812399100.0
8841889.WI,数据中心互联指数,2025-11-06,0.65,8.3,7.8,7.5,8.2,7.2,3180.2804,3183.0358,3132.9713,3162.3015,784577600.0
8841889.WI,数据中心互联指数,2025-11-07,0.45,7.5,6.8,7.2,8.0,5.8,3169.6383,3182.7162,3135.1125,3157.5559,877054000.0
8841889.WI,数据中心互联指数,2025-11-10,0.45,7.3,7.8,8.2,7.0,6.8,3167.1751,3202.1492,3141.6813,3182.8305,760448400.0
8841889.WI,数据中心互联指数,2025-11-11,0.25,7.5,6.8,8.0,4.5,5.3,3151.8576,3185.2749,3142.522,3177.0565,778702300.0
8841889.WI,数据中心互联指数,2025-11-12,0.55,8.3,7.8,8.5,7.2,6.4,3112.7172,3146.2971,3074.2253,3143.7217,843357300.0
8841889.WI,数据中心互联指数,2025-11-13,0.45,7.5,7.0,6.5,7.0,6.8,3133.7818,3134.7605,3102.4697,3107.285,984708600.0
8841889.WI,数据中心互联指数,2025-11-14,0.35,8.3,7.2,8.0,6.8,6.5,3093.7523,3125.2699,3093.7523,3111.6852,735241600.0
8841889.WI,数据中心互联指数,2025-11-17,0.45,7.3,6.8,7.5,7.0,6.2,3128.1447,3132.8302,3086.554,3087.7109,690325700.0
8841889.WI,数据中心互联指数,2025-11-18,0.15,7.3,6.8,7.5,5.8,5.5,3130.3146,3139.995,3103.8434,3116.0699,792241300.0
8841889.WI,数据中心互联指数,2025-11-19,0.45,7.8,7.5,8.2,6.5,6.3,3065.2096,3136.8938,3053.7019,3136.6804,817603500.0
8841889.WI,数据中心互联指数,2025-11-20,0.75,8.3,8.2,8.0,8.5,6.8,3061.5189,3100.9434,3023.0561,3086.8196,972410800.0
8841889.WI,数据中心互联指数,2025-11-21,0.35,7.2,6.8,8.0,6.5,4.5,2960.1827,3052.1999,2958.6753,3021.1066,1065280400.0
